TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES"
"Womens Yoga Wrap Top, Hoodie, Bamboo Jersey, Womens EcoFriendly Clothing, Sweater Wrap - KANA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

After multiple requests, I've brought back the original pattern and style without any of the side ties. This sweater wrap is super easy and comfortable to throw on and looks good loose, or tied behind the back. It is made with an ecofriendly bamboo cotton jersey.

Floral: S, M or XL
Indigo: M, L or XL
Sakura: XS, S, L or XL

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT bra size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",80,USD,3,"Clothing,Women,yoga_wrap,womens_yoga,sweater_wrap,womens_hoodie,womens_wrap,navy_blue,sakura_flowers,sporty_athletic_wear,bamboo_jersey,eco_friendly,ecofriendly,womens_clothing,small_medium_large","thread,cotton,bamboo jersey",https://img1.etsystatic.com/044/1/5635488/il_fullxfull.544874735_j8db.jpg,https://img0.etsystatic.com/019/1/5635488/il_fullxfull.503478820_eal7.jpg,https://img0.etsystatic.com/020/0/5635488/il_fullxfull.503479526_nq8h.jpg,https://img1.etsystatic.com/024/0/5635488/il_fullxfull.503541743_rk0g.jpg,https://img1.etsystatic.com/022/0/5635488/il_fullxfull.503541771_eeen.jpg,Color,Color,"Indigo,Sakura - SALE,Floral - SALE",Size,Size,"XS,S,M,L,XL"
"SALE - Womens Ruffled Blazer, Fitted Cotton Jacket, Blue Green Black, Ruffles with Buttons and Pockets, xsmall small - JASMINE","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Originally $150, now on Sale for $100
✦ Selling the last of my stock! This design will not be reproduced! ✦

The Jasmine is constructed with dozens of pattern pieces, and is completely lined! Wear it on casual days or as a more formal blazer for work. I've used only the best fabrics for this piece with a lining made of soft cotton voile. It's the perfect Jacket for Fall and Spring!

Black is available in XS
Blue is available in XS & Small
Green is available in XS 
Beige is available in Small

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (Not Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",100,USD,2,"Clothing,Jacket,Blazer,fitted,feminine_girlie,hunter_green,blazer,womens,jacket,navy_blue,outerwear,sale,womens_jacket,cotton_blazer,ruffled_front_jacket,equestrian_style","zipper,buttons,linen,cotton,thread,elastic",https://img1.etsystatic.com/011/0/5635488/il_fullxfull.439400869_gs8z.jpg,https://img1.etsystatic.com/008/1/5635488/il_fullxfull.392773499_a5uv.jpg,https://img1.etsystatic.com/005/0/5635488/il_fullxfull.392773673_9wh0.jpg,https://img0.etsystatic.com/005/0/5635488/il_fullxfull.392777068_rdsm.jpg,https://img1.etsystatic.com/038/0/5635488/il_fullxfull.547510027_a12q.jpg,Color,Color,"Black,Navy Blue,Hunter Green,Beige",Size,Size,"XS,S"
"Ecofriendly Womens Wrap, Bamboo Jersey Yoga Wrap, Cotton Hood Hoodie, Womens Sweater Cardigan, Japanese Floral Print - KANA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

After multiple requests, I've brought back the original pattern and style without any of the side ties. This sweater wrap is super easy and comfortable to throw on and looks good loose, or tied behind the back. It is made with an ecofriendly bamboo cotton jersey and paired with 100% cotton for the pocket trim and hood. 

Floral: S, M or XL
Indigo: M, L or XL
Sakura: XS, S, L or XL

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",80,USD,1,"Clothing,Women,Sweater,cardigan,japanese_kawaii,blouse,ecofriendly,bamboo_jersey,navy_blue,womens_yoga_wrap,yoga_wrap,ecofriendly_clothing,womens_sweater,hoodie_hooded,eco_friendly_sweater,sweater_wrap","thread,cotton,bamboo jersey",https://img0.etsystatic.com/018/1/5635488/il_fullxfull.493692354_5jcm.jpg,https://img0.etsystatic.com/021/1/5635488/il_fullxfull.492589400_khlc.jpg,https://img1.etsystatic.com/024/0/5635488/il_fullxfull.492642271_r0bd.jpg,https://img0.etsystatic.com/018/0/5635488/il_fullxfull.492588978_jgwp.jpg,https://img0.etsystatic.com/017/0/5635488/il_fullxfull.492589008_33o7.jpg,"Custom Property",Print,"Indigo,Sakura - SALE,Floral - SALE",Size,Size,"XS,S,M,L,XL"
"Sweater Wrap, Eco Friendly Bamboo Jersey Yoga Wrap Hoodie, Womens Sweater Cardigan, Japanese Floral Print - KANA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

After multiple requests, I've brought back the original pattern and style without any of the side ties. This sweater wrap is super easy and comfortable to throw on and looks good loose, or tied behind the back. It is made with an ecofriendly bamboo cotton jersey and paired with a 100% cotton print for the hood and trim.

Floral: S, M or XL
Indigo: M, L or XL
Sakura: XS, S, L or XL

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT bra size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",80,USD,5,"Clothing,Women,Sweater,cardigan,japanese_kawaii,flowers,hooded,bamboo_jersey,navy_blue,sweater_wrap,yoga_wrap,womens_wear,womens_hoodie,ecofriendly_clothing,yoga_wear,eco_friendly_wrap","thread,cotton,bamboo jersey",https://img1.etsystatic.com/020/1/5635488/il_fullxfull.493747719_kv24.jpg,https://img0.etsystatic.com/024/0/5635488/il_fullxfull.492591998_t6b2.jpg,https://img1.etsystatic.com/017/0/5635488/il_fullxfull.492645073_8jfd.jpg,https://img0.etsystatic.com/018/0/5635488/il_fullxfull.492588978_jgwp.jpg,https://img0.etsystatic.com/017/0/5635488/il_fullxfull.492589008_33o7.jpg,"Custom Property",Print,"Indigo,Sakura - SALE,Floral - SALE",Size,Size,"XS,S,M,L,XL"
"Organic Womens Clothing, Tshirt Dress in Cotton Bamboo Jersey Knit with Japanese Floral Print Belt Wrap, Pink - MARINA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Made with soft bamboo cotton jersey, the Marina is perfect for a casual day at the dock, or a comfortable option to constricting and ordinary work outfits. Flattering for all body types, this dress features a pleated bust, elasticized back waist and combination print for the shoulder trim and belt. 

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust; Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",90,USD,8,"Clothing,Dress,Tshirt,work_appropriate,casual,aline,tshirt_dress,raspberry,pink_fuschia,womens_dress,organic_clothing,eco_friendly,ecofriendly_clothing,cotton_dress,bamboo_clothing,womens_day_dress","elastic thread,thread,cotton,jersey",https://img0.etsystatic.com/020/1/5635488/il_fullxfull.493755990_ak1s.jpg,https://img1.etsystatic.com/018/0/5635488/il_fullxfull.493811475_c4nf.jpg,https://img0.etsystatic.com/023/0/5635488/il_fullxfull.493755996_ptd1.jpg,https://img0.etsystatic.com/023/1/5635488/il_fullxfull.493755964_puor.jpg,https://img1.etsystatic.com/024/0/5635488/il_fullxfull.493811471_8bzi.jpg,Color,Color,"Blue,Pink",Size,Size,"XS,S,M,L"
"Womens Color Block Tshirt with Button Up Back, Neon Purple Pink Cap Sleeve Blouse, Organic Eco Friendly Clothing - CHLOE","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

The Chloe blouse features a casual color block pattern, with stylish faux shell gold rimmed buttons at the back. Easy to throw on, comfortable and classic, this will be your go to Tee for Summer! Wear with pride - These blouses are made with an eco friendly jersey!

Pink fabric: 67% bamboo, 27% organic cotton and 6% spandex 
All other colors: 47% modal, 47% organic cotton and 6 %spandex 

Interested in more than 1 color? Buy 2 pieces at a discount here:
https://www.etsy.com/listing/170707958/2-womens-colorblock-tshirts-organic

✦ These blouses are not recommended for customers with long torsos ✦ 

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo me your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",50,USD,10,"Clothing,Shirt,Women,womens_clothing,ecofriendly,eco_friendly,colorblock,organic_womens,tshirt,womens_blouse,button_up_blouse,neon,pink_fuschia,purple,bright_top,womens_tops","buttons,thread,organic jersey",https://img1.etsystatic.com/026/1/5635488/il_fullxfull.544879459_b5ib.jpg,https://img0.etsystatic.com/042/2/5635488/il_fullxfull.544787930_1ggi.jpg,https://img1.etsystatic.com/024/0/5635488/il_fullxfull.531251855_dd6c.jpg,https://img1.etsystatic.com/026/0/5635488/il_fullxfull.531274259_h8zd.jpg,https://img1.etsystatic.com/019/0/5635488/il_fullxfull.531269037_tgdv.jpg,Size,Size,"S,M,L,XL",Color,Color,"Pink/Purple,Teal/Navy,Red/Navy"
"Organic Cotton Womens Eco Friendly Blouse, Cowl Neck Blouse, Tshirt, Womens EcoFriendly Clothing, Red, Gray - SARA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

The Sara cowl neck blouse is a must have staple! So easy to throw on, with the easy and comfort of a Tshirt but with upgraded style. My versions of the cowl necks are made with ecofriendly and organic fabrics!

Gray + White blouses are made with a super soft featherweight modal jersey. 
Navy and Dark Gray (organic) are made with a bamboo spandex blend. 
Red is made with modal organic cotton spandex blend. 

Gray: XS, S or L
White: XS, S or XL
Navy: XS, S, M, L or XL
Red: XS, S, M, L or XL
Dark Gray (W/ Purple Undertone): L

Interested in more than 1 color? Buy 2 pieces at a discount here:
https://www.etsy.com/listing/163756815/womens-cowl-neck-blouse-ecofriendly?ref=shop_home_active

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",50,USD,9,"Clothing,Tshirt,Tunic,modal,organic_cotton,red,womens_blouse,womens_cowl_neck,cowl_neck_blouse,tshirt,womens_clothing,simple,chic,woodland,farm,lipstick_red","jersey,thread",https://img1.etsystatic.com/038/3/5635488/il_fullxfull.544871867_5met.jpg,https://img1.etsystatic.com/043/0/5635488/il_fullxfull.544870309_g4wt.jpg,https://img1.etsystatic.com/023/1/5635488/il_fullxfull.493307085_e2mi.jpg,https://img0.etsystatic.com/024/0/5635488/il_fullxfull.493074926_kiy3.jpg,https://img0.etsystatic.com/043/0/5635488/il_fullxfull.516599380_biw9.jpg,Color,Color,"Gray,Red,White,Navy,Dark Gray",Size,Size,"XS,S,M,L,XL"
"SALE - Striped Maxi Dress Black Gray Jersey,  Womens Halter Summer Dress Stripe Geometric Angled - BECKY","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Originally $90, now on Sale for $65
✦ Selling the last of my stock! This design will not be reproduced! ✦

The Becky is an easy Summer staple! Made with a comfortable cotton jersey blend, this dress is easy to throw on for a casual composed look. It features shirring at the under bust to provides a more airy, relaxed and comfortable look (no clingy, tummy hugging here!). There is an adjustable halter tie at the back neck. 

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust; Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",65,USD,10,"Clothing,Dress,Sundress,beach,maxi_dress,sundress,summer,geometric,royal_blue,sexy,nautical,chevron_stripes,black_white_stripes,womens_dress,floor_length_dress,halter_top_dress","cotton jersey,thread,elastic",https://img1.etsystatic.com/021/1/5635488/il_fullxfull.493777129_rkmp.jpg,https://img1.etsystatic.com/020/0/5635488/il_fullxfull.493777111_23tb.jpg,https://img0.etsystatic.com/024/0/5635488/il_fullxfull.493721422_gqjd.jpg,https://img0.etsystatic.com/042/0/5635488/il_fullxfull.516871594_k6pm.jpg,https://img0.etsystatic.com/023/0/5635488/il_fullxfull.516871612_a95m.jpg,Color,Color,"Black,Blue",Size,Size,"XS,S,M,L,XL"
"Wrap Dress, Womens Dress, Stretch ITY Jersey, Purple Raspberry Bright Plaid Print with Black, Geometric, Vneck Dress - KELLY","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

A DVF inspired bold wrap dress that will flatter all body types. Perfect to take from work to evening, this dress is sure to become a wardrobe staple! This is made with a lightweight, super soft feeling ITY stretch jersey with a plum berry and black geometric print. This is a limited edition piece!

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust; Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",95,USD,3,"Clothing,Dress,Women,wrap_dress,black,womens,printed,work_appropriate,ready_to_ship,day_dress,geometric,berry_purple,purple,raspberry,bright,neon","stretch jersey in black and blue,thread",https://img0.etsystatic.com/038/2/5635488/il_fullxfull.516605306_i4mb.jpg,https://img1.etsystatic.com/022/0/5635488/il_fullxfull.516681603_n0eh.jpg,https://img0.etsystatic.com/040/0/5635488/il_fullxfull.516615558_rgeo.jpg,https://img1.etsystatic.com/036/0/5635488/il_fullxfull.516681743_25u8.jpg,https://img1.etsystatic.com/027/0/5635488/il_fullxfull.516681725_6hex.jpg,Size,Size,"XS,M,L"
"Knotted Womens Tunic Dress, Basketweave Fabric Manipulation, Origami Pleating, Eco Friendly Organic Modal Jersey, Steel Blue - COCO","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

Paris is calling! The Coco is a tres chic tunic that looks great belted on hot Summer days, or layered for the chillier months! It is made with an organic eco friendly jersey that is 47% modal, 47% organic cotton and 6% spandex. It features a hand knotted open geometric back and a knotted front. This tunic is best worn belted.  

*Belt pictured is not included in purchase*

Steel Blue: XS, S, M or L
Red: XS, S, M, L or XL

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (NOT Bra Size); Waist; Hip
XS ----- 32, 26, 35
S ----- 34, 28, 37
M ----- 36, 30, 39
L ----- 38, 32, 41
XL ----- 40, 34, 43

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo me your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",95,USD,9,"Clothing,Women,Dress,organic_clothing,womens_organic,modal_jersey,organic_cotton,tunic_dress,womens_tunic,steel_blue_gray,also_in_red,woodland,farm_style,country,unique,sexy_romantic","jersey,thread",https://img0.etsystatic.com/042/1/5635488/il_fullxfull.544785186_lziv.jpg,https://img1.etsystatic.com/022/0/5635488/il_fullxfull.544875923_h3hv.jpg,https://img1.etsystatic.com/024/0/5635488/il_fullxfull.544876095_okar.jpg,https://img0.etsystatic.com/038/0/5635488/il_fullxfull.532320362_m646.jpg,https://img0.etsystatic.com/019/0/5635488/il_fullxfull.544787044_nk2x.jpg,Color,Color,"Red,Steel Blue",Size,Size,"XS,S,M,L,XL"
"SALE - Fitted Cotton Blazer, Womens Ruffled Jacket, XS small High Collar Hunter Green Navy Black - JASMINE","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Originally $150, now on Sale for $100
✦ Selling the last of my stock! This design will not be reproduced! ✦

The Jasmine is constructed with dozens of pattern pieces, and is completely lined! Wear it on casual days or as a more formal blazer for work. I've used only the best fabrics for this piece with a lining made of soft cotton voile. It's the perfect Jacket for Fall and Spring!

Black is available in XS
Blue is available in XS & Small
Green is available in XS 
Beige is available in Small

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (Not Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",100,USD,1,"Clothing,Jacket,Blazer,zipper_zip_up,lightweight,hunter_green,cotton,fall_autumn,ruffled_ruffles,women,sale,fitted_jacket,womens_blazer,ruffle_jacket,womens_outerwear,navy_black","zipper,buttons,cotton,thread,elastic",https://img1.etsystatic.com/005/0/5635488/il_fullxfull.392775113_2o4g.jpg,https://img1.etsystatic.com/004/0/5635488/il_fullxfull.392775159_hjqu.jpg,https://img0.etsystatic.com/005/0/5635488/il_fullxfull.392778472_6o0g.jpg,https://img1.etsystatic.com/013/0/5635488/il_fullxfull.439404073_q0jp.jpg,,Color,Color,"Hunter Green,Navy Blue,Black,Beige",Size,Size,"XS,S"
"SALE - Southern Bridesmaid Dress, Cotton Pleated Origami Collar, Semi Formal Dress in Ocean Blue - CELIA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Originally $150, now on Sale for $40
✦ Selling the last of my stock! This design will not be reproduced! ✦

The Celia is a beautiful dress for formal occasions like weddings and graduations! It is made in 100% cotton and features a side zipper, belt and pleated neckline. 

Only available in S, M or L

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust; Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",40,USD,3,"Clothing,Dress,Women,semi_formal,pleated_neckline,geometric,ocean_blue,aline,origami_pleated,wedding_party,sale,work_casual,womens_dress,bridesmaid_dress,cotton_party_dress,summer_wedding","solid cotton,zipper,thread",https://img1.etsystatic.com/008/1/5635488/il_fullxfull.392898347_m91c.jpg,https://img1.etsystatic.com/005/0/5635488/il_fullxfull.392898365_jg8q.jpg,https://img0.etsystatic.com/005/0/5635488/il_fullxfull.392901472_8omj.jpg,https://img0.etsystatic.com/000/0/5635488/il_fullxfull.273674860.jpg,,Size,Size,"S,M,L"
"Fleece Leggings in Black EcoFriendly Bamboo Fleece Jersey, Thick and Warm Perfect for Fall and Winter - KATYA","Shop Policies: 
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav 

Katya leggings are an everyday classic design made with ecofriendly bamboo spandex fleece leggings for extra warmth. These are about 2.5 times thicker than your standard leggings. These are easy to fit and can stretch to accommodate longer legs. Great for daily use, yoga, or under ski pants for winter sports!

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

SIZING

Bust (Not Bra Size); Waist; Hip
XS ----- 32, 26, 34
S ----- 34, 28, 36
M ----- 36, 30, 38
L ----- 38, 32, 40 
XL ----- 40, 34, 42

Many of my items include spandex and can therefore accommodate slightly larger or smaller body measurements. Please use these body measurements as a general outline :)

●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

●● MAILING LIST ●● 
Convo us your email address to receive occasional newsletters with exclusive discounts!

POLICIES PAGE
https://www.etsy.com/shop/Kulayan/policy?ref=shopinfo_policies_leftnav

BROWSE THE REST OF OUR SHOP HERE:
https://www.etsy.com/shop/Kulayan?ref=si_shop",70,USD,10,"Clothing,Women,Pants,tights,yoga,fleece,thermal_underwear,leggings,black,ski_wear,eco_friendly,womens_leggings,winter_leggings,bamboo_fabric,eco_friendly_jersey,ecofriendly_womens","elastic,fleece,thread",https://img0.etsystatic.com/018/1/5635488/il_fullxfull.492594034_oa9r.jpg,https://img1.etsystatic.com/017/1/5635488/il_fullxfull.492647025_926t.jpg,https://img1.etsystatic.com/020/1/5635488/il_fullxfull.544873007_g7x6.jpg,https://img1.etsystatic.com/032/0/5635488/il_fullxfull.544873031_3p3y.jpg,https://img0.etsystatic.com/022/0/5635488/il_fullxfull.544781226_qq8x.jpg,Size,Size,"XS,S,M,L,XL"
